,prereq,topic,platform,head,url,image
254,Graphic Design,Typography knowledge,youtube,Adobe Illustrator Complete Course in Urdu / Hindi,https://www.youtube.com/watch?v=vd1vRpoWC3M&list=PLW-zSkCnZ-gCq0DjkzY-YapCBEk0lA6lR,https://i.ytimg.com/vi/vd1vRpoWC3M/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBTXmTB_C8aAbHqtomQQitzLdZwvQ
255,Graphic Design,Typography knowledge,youtube,Photoshop for Beginners Urdu / Hindi,https://www.youtube.com/watch?v=ZByhs9mDtDg&list=PLW-zSkCnZ-gA5Jn6gZtUa6-aG0OoRZyb6,https://i.ytimg.com/vi/ZByhs9mDtDg/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_v84R38MC_pcZtXFpQtE5xU7f5Q
256,Graphic Design,Creative vision,youtube,Creative Vision Hit Song,https://www.youtube.com/watch?v=QLgRe9gJqSY&list=PL86a9mw6yckUDv7tbBgmJjqN6KW5nOUHq,https://i.ytimg.com/vi/QLgRe9gJqSY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBeIZy4m7QQXCT1ilNjcx9dBnSqxA
257,Graphic Design,Creative vision,youtube,AJ  Creative Vision Studio,https://www.youtube.com/watch?v=KTh6jyiAz5A&list=PLRFw1u_YXR0DULrBj_BFgOZRRyKZj6cks,https://i.ytimg.com/vi/KTh6jyiAz5A/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCPNZssjsofnB7J9fBAHEqldhJJ8w
258,Graphic Design,Creative vision,youtube,Uploaded by Creative Vision,https://www.youtube.com/watch?v=QLgRe9gJqSY&list=PLbiyOgavohYKgWcoiZtnP-KiV0JEQGvBO,https://i.ytimg.com/vi/QLgRe9gJqSY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBeIZy4m7QQXCT1ilNjcx9dBnSqxA
259,Graphic Design,Creative vision,youtube,Creative Vision,https://www.youtube.com/watch?v=FgOX9mb7V4o&list=PL3D8DF954B56D5F5A,https://i.ytimg.com/vi/FgOX9mb7V4o/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4Af4EgALoAooCDAgAEAEYZSBdKFIwDw==&rs=AOn4CLAg8Kv8X7YcbrcqWIO38bbytIMZVg
260,Project Management,Organizational skills,youtube,Organizational Skills,https://www.youtube.com/watch?v=MfHvxRN2PdE&list=PLIlKQ7lu8cALVhEiLw7h_Sj4BgV_4BO03,https://i.ytimg.com/vi/MfHvxRN2PdE/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBNUf9eLr4e4AxLfxruzWBgVuZnNw
261,Project Management,Organizational skills,youtube,Organizational Skills,https://www.youtube.com/watch?v=9nCx0HDUWcg&list=PLZowuYqPyTjxUUfZIdgB7PyIPKHnC7P01,https://i.ytimg.com/vi/9nCx0HDUWcg/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBLkAXVjJEmNMyHS6jkrEu26pFHHg
262,Project Management,Organizational skills,youtube,ORGANIZATIONAL SKILLS,https://www.youtube.com/watch?v=iKkJjynsgeU&list=PLA1g0pMFxBl8YVBQay8Z2QSIm-Sg7oVe1&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/iKkJjynsgeU/hq720.jpg?sqp=-oaymwExCOgCEMoBSFryq4qpAyMIARUAAIhCGAHwAQH4AdQGgALgA4oCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLAnQH4ledQc7j5UjcMd0qjF-ZLdNg
263,Project Management,Organizational skills,youtube,Organizational Skills,https://www.youtube.com/watch?v=H8-rjSXqr8c&list=PLhy-YjD7iFlFKZ1LsOjP4r45gI6lVOBew,https://i.ytimg.com/vi/H8-rjSXqr8c/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCZPDs47aBZ13SfvingQPdRQ3ZfXg
264,Project Management,Planning ability,youtube,Introduction to Entrepreneurship (Dwivedi Guidance),https://www.youtube.com/watch?v=rA4uKIy5gO0&list=PLsh2FvSr3n7fQlIDbfKutmSL26TsWitGQ,https://i.ytimg.com/vi/rA4uKIy5gO0/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDET3qFwgoZwsI_2AT_qVw8F6WtIQ
265,Project Management,Planning ability,youtube,Principles of Management - Dwivedi Guidance,https://www.youtube.com/watch?v=mKJDPkd6Z0o&list=PLsh2FvSr3n7fJojwn_A9HgAe-9D9zazwT,https://i.ytimg.com/vi/mKJDPkd6Z0o/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCMkrBskCMi5TvtO_x_0MzZQCB_uw
266,Project Management,Planning ability,youtube,Complete Quant For Bank Exams 💯,https://www.youtube.com/watch?v=eOqurZ2JkrQ&list=PLAr0hfIonl-GxRd26o0YHhOb6czgvNN9M,https://i.ytimg.com/vi/eOqurZ2JkrQ/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCU55dEtw56fZAGXa-aiDt1Z18aPg
267,Project Management,Planning ability,youtube,Child Development & Pedagogy Full Course by Himanshi Singh,https://www.youtube.com/watch?v=wOIl9ugNVcU&list=PLydk8qNdwOVS4epvURgNU95TClQtNX-o8&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/wOIl9ugNVcU/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBP5vtAxRbwkfCsHndSYt3_lnlLqQ
268,Project Management,Communication clarity,youtube,Lessons in Communication,https://www.youtube.com/watch?v=QIpoSmvsyJA&list=PLxq_lXOUlvQA3QmMA51Dtb1zR-qd-YVx9,https://i.ytimg.com/vi/QIpoSmvsyJA/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4Af4OgAK4CIoCDAgAEAEYLiA_KH8wDw==&rs=AOn4CLDkmbnh_M8_wF09LzO-SobbdyiMKA
269,Project Management,Communication clarity,youtube,"Fearful 😧 Avoidant Needs Communication, Clarity and Expression",https://www.youtube.com/watch?v=8rhWg0vNRaw&list=PLraJ4hpfHdlmPUtV0YFqho_UMlhyhOsww,https://i.ytimg.com/vi/8rhWg0vNRaw/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAUHGAb8oDjiBylWsm4_XuV291GBQ
270,Project Management,Communication clarity,youtube,Communication  skills with clarity,https://www.youtube.com/watch?v=MiRmyn-hDfU&list=PLtlvXMfpNaK_3ACyH7k1fPAM9DQB6-zE9,https://i.ytimg.com/vi/MiRmyn-hDfU/hq720.jpg?sqp=-oaymwExCOgCEMoBSFryq4qpAyMIARUAAIhCGAHwAQH4Af4JgALQBYoCDAgAEAEYZSBZKFAwDw==&rs=AOn4CLCuwUp58FXHcROeUV-pQUwGYsRSEw
271,Project Management,Communication clarity,youtube,Speaking & Communication Skills,https://www.youtube.com/watch?v=Bc__k3YRMts&list=PLERE53cVjnIje-L2ck8eqin8RMFN4ye4d&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/Bc__k3YRMts/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBlD-jXMntj7t4lDWHdhiNbxTiKdw
272,Project Management,Risk assessment,youtube,NEBOSH (IGC) IG2 Risk Assessment Lectures,https://www.youtube.com/watch?v=9-8DCNdnP00&list=PLFxJqZO7QyfWFH-GQOb_8Wzxy_lVfrSvO,https://i.ytimg.com/vi/9-8DCNdnP00/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCeK--eb8aeZBGD6qbIcjCb2IYv2w
273,Project Management,Risk assessment,youtube,Complete Guide: Nebosh Ig2 risk assessment (100 % passing Tricks),https://www.youtube.com/watch?v=ahWO81b54UU&list=PLVKi-4WFlCH3VTa-WGDwpMJ_XINrl-02f,https://i.ytimg.com/vi/ahWO81b54UU/hq720.jpg?sqp=-oaymwExCNAFEJQDSFryq4qpAyMIARUAAIhCGAHwAQH4Af4JgALQBYoCDAgAEAEYWiBaKFowDw==&rs=AOn4CLBJNYv0NT9GiBBo3kl7GIcfhkO6_Q
274,Project Management,Risk assessment,youtube,Nebosh Ig2 Reports,https://www.youtube.com/watch?v=tELTwbQMGGU&list=PLJAIbg9lmSBgqO6y6Iz16FM-eYGl9wo1U,https://i.ytimg.com/vi/tELTwbQMGGU/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBIP50-raNAXh2kHhhVdzyQhfF01Q
275,Project Management,Risk assessment,youtube,Risk Assessment & Internal Control | Principles & Practice of Auditing,https://www.youtube.com/watch?v=YCzz3PXt2aU&list=PLKZ3H8W9JRRzvVVGZyhgPIKnO-QfG8kGp,https://i.ytimg.com/vi/YCzz3PXt2aU/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCUucRdpI2To1140QxBMKRHC9Bu6g
276,Project Management,Team coordination,youtube,Team Coordination,https://www.youtube.com/watch?v=B85K_uklrTo&list=PLBAwtlDYMJFY_RtnX-zgeQZusxLUJNW2B,https://i.ytimg.com/vi/B85K_uklrTo/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4AdQGgALgA4oCDAgAEAEYYSBhKGEwDw==&rs=AOn4CLDaJqhlyqkuFb5U2cdDR85COuoWvg
277,Project Management,Team coordination,youtube,"team building, creativity, decision making, fun, icebreaker games and activities",https://www.youtube.com/watch?v=C4Q_s0_txrQ&list=PLSQWrusXaO_b0F7k4_Zf-qp_3BdQZ9peQ,https://i.ytimg.com/vi/C4Q_s0_txrQ/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4Ab4CgALwAYoCDAgAEAEYZSBbKE0wDw==&rs=AOn4CLDKrbbzELfpEwWkA0HY5aCPYPWf3w
278,Project Management,Team coordination,youtube,Communication Games & Exercises | Fun and Engaging Team-Building Activities,https://www.youtube.com/watch?v=8yGhNwDMT-g&list=PLKTUgU0nJEBw52Itb6IJcc3t_soAMMqj3,https://i.ytimg.com/vi/8yGhNwDMT-g/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBlE-8bPDW-QH9xM_VM71sAjxag3Q
279,Project Management,Team coordination,youtube,Team building video,https://www.youtube.com/watch?v=fPx1bN9UKgA&list=PLXi1ZKO08N0qAxhfYE0Hmy3xd0RzKkhCV,https://i.ytimg.com/vi/fPx1bN9UKgA/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDuwhthijgqMqc2cC11Wrb8e3Ppzw
280,Financial & Investment Analysis,Math aptitude,youtube,Quantitative Aptitude Tutorials,https://www.youtube.com/watch?v=tnc9ojITRg4&list=PLpyc33gOcbVA4qXMoQ5vmhefTruk5t9lt,https://i.ytimg.com/vi/tnc9ojITRg4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBmqysSITFWHU6-aas9Lir4oy09ew
281,Financial & Investment Analysis,Math aptitude,youtube,Quantitative Aptitude - Complete Foundation Course (2022) | Useful for All Banking Exams,https://www.youtube.com/watch?v=6thPzCTa7Is&list=PLN7-HyA4mGr8r6Uoy_C5sW6ZIYqe5-gCg,https://i.ytimg.com/vi/6thPzCTa7Is/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDww60l50hR-gqc3-UJ-SXIkp7r2g
282,Financial & Investment Analysis,Math aptitude,youtube,Complete Quant For Bank Exams 💯,https://www.youtube.com/watch?v=eOqurZ2JkrQ&list=PLAr0hfIonl-GxRd26o0YHhOb6czgvNN9M,https://i.ytimg.com/vi/eOqurZ2JkrQ/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCU55dEtw56fZAGXa-aiDt1Z18aPg
283,Financial & Investment Analysis,Math aptitude,youtube,CA Foundation Quantitative Aptitude One Shot Playlist || Chanakya 2.0 Batch 🔥🔥,https://www.youtube.com/watch?v=C7mg-WbYm-w&list=PLxSsE7nAS4IzqGQyGMvza5bC6wcj4Pw7W&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/C7mg-WbYm-w/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAR_NYxBqwzmAEAZLCcDCeRQEzfjg
284,Financial & Investment Analysis,Economic concepts,youtube,Complete Indian Economy | Complete UPSC Preparation,https://www.youtube.com/watch?v=haIUbZ4eOAs&list=PLXLsXwBXH6Bmjp8vfb7yuf5RF7jXceNQe,https://i.ytimg.com/vi/haIUbZ4eOAs/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDXi2U0B3AThGZSHdaw9Vrn86_ohg
285,Financial & Investment Analysis,Economic concepts,youtube,Economics key concepts/terms explained in 10 minutes,https://www.youtube.com/watch?v=S3fcDM4YwOU&list=PLTMMQbU1fDfsfdClGFf_5IYxOFCukSFQ8,https://i.ytimg.com/vi/S3fcDM4YwOU/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDZYssjyNA0RWGdni2kVdzy8i1gPw
286,Financial & Investment Analysis,Economic concepts,youtube,Complete Indian Economy | Sambhav Batch Free Series,https://www.youtube.com/watch?v=wjaOUfpeP0M&list=PLXLsXwBXH6BnH5FgnD_LAhrWggu30DHX8,https://i.ytimg.com/vi/wjaOUfpeP0M/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBtb4iWABKrdot_w8jFFPKfia1_oQ
287,Financial & Investment Analysis,Economic concepts,youtube,Microeconomics Unit 1: Basic Economic Concepts,https://www.youtube.com/watch?v=wwnUqmENWwY&list=PLA46DB4506062B62B,https://i.ytimg.com/vi/wwnUqmENWwY/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCA1bsuo5CaEluZ857CTs69Yf2mwQ
288,Financial & Investment Analysis,Data interpretation,youtube,DATA INTERPRETATION ( 15/100 ),https://www.youtube.com/watch?v=MV00SQU_f7E&list=PLOoogDtEDyvvDNHO_Ba58OrE567nCzzl2,https://i.ytimg.com/vi/MV00SQU_f7E/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDtdTRGHW-PM8kUmBJPvu45O7-uOQ
289,Financial & Investment Analysis,Data interpretation,youtube,Data Interpretation,https://www.youtube.com/watch?v=oVOEA3BX4Uk&list=PLXU0YkjMp6qihmVBMeF85IRR9z_D8XKXq,https://i.ytimg.com/vi/oVOEA3BX4Uk/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBYc9rOTp8K-iJIFJUvPK6eYrk1qg
290,Financial & Investment Analysis,Data interpretation,youtube,Data Interpretation Tricks by Navneet Tiwari,https://www.youtube.com/watch?v=p_573lVFLUs&list=PL4t_secZTPn7McgOLfk3hO4BhihI9nPIH,https://i.ytimg.com/vi/p_573lVFLUs/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC392dpAr_PifChI2a1Ckf6Gpf-8Q
291,Financial & Investment Analysis,Data interpretation,youtube,DATA INTERPRETATION,https://www.youtube.com/watch?v=m35PiF6GLLI&list=PL1lPSVzW89HbjJYYcO8On93-I2UsTnoqD,https://i.ytimg.com/vi/m35PiF6GLLI/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDsef0Q8IW8Ekhd0JVnUbdau_Abyw
292,Financial & Investment Analysis,Financial modeling,youtube,Learn Financial Modelling - Step by Step,https://www.youtube.com/watch?v=QhBLvRu2XSI&list=PL3uUjzLk6PulhRop_ffNeHyK0kprzO4cT,https://i.ytimg.com/vi/QhBLvRu2XSI/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAnDPnBYdkCxumEl91zXlFbOKZFRg
293,Financial & Investment Analysis,Financial modeling,youtube,"Advanced Financial Modeling for Analysts: Venture Capital, Startups, Private Equity",https://www.youtube.com/watch?v=xlXDZyZ9azk&list=PLdoBuNNnCmdXuqakgf7H7CwSfu8AGFHjR&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/xlXDZyZ9azk/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAbdufUuNmSq00AaNZzQ-kn1UtBjw
294,Financial & Investment Analysis,Financial modeling,youtube,Financial Modeling & Valuation Full Course + Resources,https://www.youtube.com/watch?v=QnwE7qVVVtI&list=PLOLYhJ4eq2rkrZiHtqobXliHDOX9zh4O5,https://i.ytimg.com/vi/QnwE7qVVVtI/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA7Jb_MQZOt7lL95oXyo4eE09xgkw
295,Financial & Investment Analysis,Financial modeling,youtube,Learn Financial Modeling in Excel - Step by Step in HINDI (with FREE Template),https://www.youtube.com/watch?v=-vLnhw3Qyuw&list=PLNz-V8ZQGj1b9o_M3e8nmq-JouhCTkXYN,https://i.ytimg.com/vi/-vLnhw3Qyuw/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA8YjE4yIafI7jtcazmdVBMS8ZMsQ
296,Financial & Investment Analysis,Market awareness,youtube,LIC AAO Mains Insurance & Financial Market Awareness 2023 || By Sheetal Sharma,https://www.youtube.com/watch?v=0Le9nh0PoQw&list=PLeer2UdZc4juoF7ylZAaw82lNG5wD0iJW,https://i.ytimg.com/vi/0Le9nh0PoQw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDVYfNPCCD3yeWy4XiZgxvCz3GnbA
297,Financial & Investment Analysis,Market awareness,youtube,Financial Market Awareness for LIC Recruitment 2023 by Arushi Mishra,https://www.youtube.com/watch?v=nDCbztfza-g&list=PL4t_secZTPn4XOSv-O29qlzTWfNBViCVQ,https://i.ytimg.com/vi/nDCbztfza-g/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBJKR5NSxgCKmhnlPgabywMp9Q5hg
298,Financial & Investment Analysis,Market awareness,youtube,Banking Fundamentals | Banking Foundation | Terms in News| By Vivek Singh,https://www.youtube.com/watch?v=-aXZz7bR0Qg&list=PLfYetoC-zFdADoPL8fwtuxg2xSRF_HSIr,https://i.ytimg.com/vi/-aXZz7bR0Qg/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD1suz65ag0kUHCamM4-rw59PxHGg
299,Financial & Investment Analysis,Market awareness,youtube,Banking Awareness Complete Course For All Bank Exams | Banking Awareness By Sheetal Sharma,https://www.youtube.com/watch?v=xh7Z6fbhjmw&list=PLeer2UdZc4jtHxQ3uu95V-sxQrkEFKIke,https://i.ytimg.com/vi/xh7Z6fbhjmw/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA39EPjU9TSUI-pJzaZuL-PlesbBA
300,Sales and Negotiation,Active listening,youtube,Active Listening,https://www.youtube.com/watch?v=m30jsZx_Ngs&list=PL6N780LpTLqStMCtu3FKueovWn7Qjp5Fv,https://i.ytimg.com/vi/m30jsZx_Ngs/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4Ab4CgALwAYoCDAgAEAEYciBfKD8wDw==&rs=AOn4CLA12QHXKhyE1tVtoR3gonipP4PJBQ
301,Sales and Negotiation,Active listening,youtube,Active Listening,https://www.youtube.com/watch?v=hF9NZ3-jZHg&list=PLX4-iuIvIK2xNX-1DhDHKeHk6F7fSgLoD,https://i.ytimg.com/vi/hF9NZ3-jZHg/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCwBpubc5bI1d2qtqvJzTBOln4w8w
302,Sales and Negotiation,Active listening,youtube,Help Children Improve Listening Skills,https://www.youtube.com/watch?v=pbxFOxz9c1g&list=PLozSdh6_PoWyCTxmC0fXISRf06PRapZVm,https://i.ytimg.com/vi/pbxFOxz9c1g/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD8vM7rVR9X08NR0n2S5qovYi_O0Q
303,Sales and Negotiation,Active listening,youtube,Active Listening Videos,https://www.youtube.com/watch?v=-O18rYBieww&list=PLrjfzIrceBbrgyfKCaGAauGT-0ARIxdJz&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/-O18rYBieww/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4Af4EgALoAooCDAgAEAEYSCBLKGUwDw==&rs=AOn4CLDdzT2cJkfGBWhs3UO4McTZYNUQUg
304,Sales and Negotiation,Persuasion skills,youtube,influencing skills,https://www.youtube.com/watch?v=pmVF23QXY10&list=PLfjDn8U361GxJZ4jD5bfv20RDzCynzg5H,https://i.ytimg.com/vi/pmVF23QXY10/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAu10Yj1PCun9lgHYXcc8ZxjigZVw
305,Sales and Negotiation,Persuasion skills,youtube,Persuasion Skills,https://www.youtube.com/watch?v=8E7sizLTBkc&list=PLEsnf-drrFWhb4DNR6eYDkEu5vLqxue9V&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/8E7sizLTBkc/hq720.jpg?sqp=-oaymwExCNAFEJQDSFryq4qpAyMIARUAAIhCGAHwAQH4Af4JgALQBYoCDAgAEAEYciBQKDkwDw==&rs=AOn4CLAOAsknfIIHj1YQ4Bib2UnzUrmDRA
306,Sales and Negotiation,Persuasion skills,youtube,Persuasion skills,https://www.youtube.com/watch?v=QzxTFb6zV9U&list=PL1N_iA8v89-1Gz0PQUTVhCpdzvNc-PXH9,https://i.ytimg.com/vi/QzxTFb6zV9U/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCLXZ51WGZbEztQHSslNKiJYciFXA
307,Sales and Negotiation,Persuasion skills,youtube,"Mind Mastery: Influence, Charisma & Covert Persuasion",https://www.youtube.com/watch?v=RihJfZ4sXR0&list=PLJih2jDlx9unoEWbo6xondBcFfQST4-IP&pp=0gcJCV8EOCosWNin,https://i.ytimg.com/vi/RihJfZ4sXR0/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBtSciBM-ic2VLYxMqjQ0pIG85ktw
308,Sales and Negotiation,Product knowledge,youtube,Yashbiz Marketing Pvt Ltd All Products Full Information/Details Video Playlist.,https://www.youtube.com/watch?v=_N5NQaVOX6U&list=PLxc50VrJLE1TJGvEdlkNZAYsC_k6oZ8zC,https://i.ytimg.com/vi/_N5NQaVOX6U/hqdefault.jpg?sqp=-oaymwEXCOADEI4CSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDtNhoo_7vlKPFS0Y9crENtQRUU-A
309,Sales and Negotiation,Product knowledge,youtube,Product Knowledge,https://www.youtube.com/watch?v=S0G0eXaILbY&list=PLTszYtvhWAr5dczuKDGfdcKSJk1oiOLiY,https://i.ytimg.com/vi/S0G0eXaILbY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCnKZSgdjfdOqzqnXJJJux_xwaFlg
310,Sales and Negotiation,Product knowledge,youtube,Free Nail Art Course| How to do Nail Extentions| Basic Product Required For Nail Extentions|Basic To Advance nail course|Nail art| Nail Extentions|,https://www.youtube.com/watch?v=YcJGUU-c6WA&list=PLYQuCEfs9dVB0UHwHKk_iymXBkG92oNht,https://i.ytimg.com/vi/YcJGUU-c6WA/hq720.jpg?sqp=-oaymwExCOgCEMoBSFryq4qpAyMIARUAAIhCGAHwAQH4Af4JgALQBYoCDAgAEAEYZSBZKE0wDw==&rs=AOn4CLCi5zVJ5h-WfxYvX8ywWun6efXQtw
311,Sales and Negotiation,Product knowledge,youtube,Product Knowledge,https://www.youtube.com/watch?v=qLscCmK3HD4&list=PL95AdYU_l2IyuSc2IQAqky_ADCAQmp6yq,https://i.ytimg.com/vi/qLscCmK3HD4/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDf6tJfN33Di1yP7GaMs19H3S7JIw
312,Sales and Negotiation,Objection handling,youtube,Network Marketing Objection Handling Series,https://www.youtube.com/watch?v=zPlT5OSoYtc&list=PLsFwkTY2SEzv9okdcCpGm07pw1A6Vf2HE,https://i.ytimg.com/vi/zPlT5OSoYtc/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAV-RM47gJUb4fKNUe_d5BbWy6ZFg
313,Sales and Negotiation,Objection handling,youtube,How To Handle Objections In Sales | Objection Handling | Sales Objections | Objection Handling Episodes,https://www.youtube.com/watch?v=aA6Br0wHKlE&list=PLHm1pyF7GOrSXcPgU9RAsaiTLEG7yXZ76,https://i.ytimg.com/vi/aA6Br0wHKlE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDrfjPuR98lkZLIMtx7iaIZLx3QJA
314,Sales and Negotiation,Objection handling,youtube,Chief objection handling,https://www.youtube.com/watch?v=cBamj80y5YQ&list=PLOvuxyB3ATJwCL885wQZjO5CEdeFZhPVh,https://i.ytimg.com/vi/cBamj80y5YQ/hqdefault.jpg?sqp=-oaymwExCOADEI4CSFryq4qpAyMIARUAAIhCGAHwAQH4Af4EgALoAooCDAgAEAEYZSBQKEcwDw==&rs=AOn4CLBZ_xQ7rhGJXEAO95WpWkJ9aIEIrw
315,Sales and Negotiation,Objection handling,youtube,Objection Handling Playlist,https://www.youtube.com/watch?v=RESk5Fd6Sh0&list=PLjP-8BOzS4ojDucUYgxu--kHqqz29oEBf,https://i.ytimg.com/vi/RESk5Fd6Sh0/hq720.jpg?sqp=-oaymwEXCOgCEMoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAdLx6QP8UvTeQvrrYQgYf1rlLIOQ
